comuna,familia,ruta,nombre,paginas,paginas_texto,paginas_escaneadas,veredicto,categoria,sirve,confianza,motivo,metodo,rutas_copias
san_miguel,2500_promulga_modificacion_n_5_al_plan_regulador_comunal_de_san_miguel,"Ordenanzas ordenadas\OCR ok\san_miguel_2500_promulga_modificacion_n_5_al_plan_regulador_comunal_de_san_miguel__D.O. Viernes 25 Nov 2016, DE 2500 M5-PRSM (2) (1).pdf","san_miguel_2500_promulga_modificacion_n_5_al_plan_regulador_comunal_de_san_miguel__D.O. Viernes 25 Nov 2016, DE 2500 M5-PRSM (2) (1).pdf",38,38,0,TEXTO,MODIFICACION_PRC,SI,ALTA,"Decreto 2500 promulga la Modificacion N5 al PRC de San Miguel; texto confirma que modifica el instrumento aprobado por decreto 2401, con senales de zonificacion y articulado",NOMBRE,"Ordenanzas Descargadas\1200 x\san_miguel_2500_promulga_modificacion_n_5_al_plan_regulador_comunal_de_san_miguel__D.O. Viernes 25 Nov 2016, DE 2500 M5-PRSM (2) (1).pdf | Ordenanzas ordenadas\OCR ok\san_miguel_2500_promulga_modificacion_n_5_al_plan_regulador_comunal_de_san_miguel__D.O. Viernes 25 Nov 2016, DE 2500 M5-PRSM (2) (1).pdf | descargas\san_miguel\diario_oficial\2500_promulga_modificacion_n_5_al_plan_regulador_comunal_de_san_miguel__D.O. Viernes 25 Nov 2016, DE 2500 M5-PRSM (2) (1).pdf"
san_miguel,3162_modifica_ordenanza_local_del_plan_regulador_comunal_san_miguel,Ordenanzas ordenadas\OCR ok\san_miguel_3162_modifica_ordenanza_local_del_plan_regulador_comunal_san_miguel__DECRETO EXENTO 3.162.pdf,san_miguel_3162_modifica_ordenanza_local_del_plan_regulador_comunal_san_miguel__DECRETO EXENTO 3.162.pdf,5,5,0,TEXTO,MODIFICACION_PRC,SI,ALTA,"Decreto 3162 modifica la ordenanza local del PRC (no es texto refundido nuevo); corrijo la sugerencia_regex que lo etiqueto ORDENANZA_PRC solo por matchear el patron 'ordenanza_local'. Trae codigos de zona ZCU/ZU-4 y senales de constructibilidad, agrupamiento y rasante",NOMBRE,Ordenanzas Descargadas\1200 x\san_miguel_3162_modifica_ordenanza_local_del_plan_regulador_comunal_san_miguel__DECRETO EXENTO 3.162.pdf | Ordenanzas ordenadas\OCR ok\san_miguel_3162_modifica_ordenanza_local_del_plan_regulador_comunal_san_miguel__DECRETO EXENTO 3.162.pdf | descargas\san_miguel\diario_oficial\3162_modifica_ordenanza_local_del_plan_regulador_comunal_san_miguel__DECRETO EXENTO 3.162.pdf
san_miguel,3163_modifica_ordenanza_local_del_plan_regulador_comunal_san_miguel,Ordenanzas ordenadas\OCR ok\san_miguel_3163_modifica_ordenanza_local_del_plan_regulador_comunal_san_miguel__DECRETO EXENTO 3.163.pdf,san_miguel_3163_modifica_ordenanza_local_del_plan_regulador_comunal_san_miguel__DECRETO EXENTO 3.163.pdf,5,5,0,TEXTO,MODIFICACION_PRC,SI,ALTA,"Decreto 3163 modifica la ordenanza local del PRC (zona ZU-2); mismo caso que el 3162, corrijo ORDENANZA_PRC a MODIFICACION_PRC",NOMBRE,Ordenanzas Descargadas\1200 x\san_miguel_3163_modifica_ordenanza_local_del_plan_regulador_comunal_san_miguel__DECRETO EXENTO 3.163.pdf | Ordenanzas ordenadas\OCR ok\san_miguel_3163_modifica_ordenanza_local_del_plan_regulador_comunal_san_miguel__DECRETO EXENTO 3.163.pdf | descargas\san_miguel\diario_oficial\3163_modifica_ordenanza_local_del_plan_regulador_comunal_san_miguel__DECRETO EXENTO 3.163.pdf
san_miguel,3164_modifica_ordenanza_local_del_plan_regulador_comunal_san_miguel,Ordenanzas ordenadas\OCR ok\san_miguel_3164_modifica_ordenanza_local_del_plan_regulador_comunal_san_miguel__DECRETO EXENTO 3.164.pdf,san_miguel_3164_modifica_ordenanza_local_del_plan_regulador_comunal_san_miguel__DECRETO EXENTO 3.164.pdf,4,4,0,TEXTO,MODIFICACION_PRC,SI,ALTA,"Decreto 3164 modifica la ordenanza local del PRC (zona ZU-2), parte del mismo grupo de decretos correlativos de diciembre 2014; corrijo ORDENANZA_PRC a MODIFICACION_PRC",NOMBRE,Ordenanzas Descargadas\1200 x\san_miguel_3164_modifica_ordenanza_local_del_plan_regulador_comunal_san_miguel__DECRETO EXENTO 3.164.pdf | Ordenanzas ordenadas\OCR ok\san_miguel_3164_modifica_ordenanza_local_del_plan_regulador_comunal_san_miguel__DECRETO EXENTO 3.164.pdf | descargas\san_miguel\diario_oficial\3164_modifica_ordenanza_local_del_plan_regulador_comunal_san_miguel__DECRETO EXENTO 3.164.pdf
san_miguel,515_modifica_plan_regulador_de_la_comuna,Ordenanzas ordenadas\OCR ok\san_miguel_515_modifica_plan_regulador_de_la_comuna__Decreto 515 31-03-2009 ok.pdf,san_miguel_515_modifica_plan_regulador_de_la_comuna__Decreto 515 31-03-2009 ok.pdf,13,13,0,TEXTO,MODIFICACION_PRC,SI,ALTA,Decreto 515 modifica el PRC; texto confirma cambio concreto de coeficiente de ocupacion de suelo de 0.6 a 0.8 para equipamiento comercio en una zona delimitada,TEXTO,Ordenanzas Descargadas\1200 x\san_miguel_515_modifica_plan_regulador_de_la_comuna__Decreto 515 31-03-2009 ok.pdf | Ordenanzas ordenadas\OCR ok\san_miguel_515_modifica_plan_regulador_de_la_comuna__Decreto 515 31-03-2009 ok.pdf | descargas\san_miguel\diario_oficial\515_modifica_plan_regulador_de_la_comuna__Decreto 515 31-03-2009 ok.pdf
santa_maria,atribuciones_esenciales,Ordenanzas Descargadas\1200 x\santa_maria_atribuciones_esenciales__PLANO REGULADOR COMUNAL 01.12.1982.pdf,santa_maria_atribuciones_esenciales__PLANO REGULADOR COMUNAL 01.12.1982.pdf,1,0,1,ESCANEADO,ORDENANZA_PRC,SI,ALTA,"Aunque es una lamina de plano, trae adosado un cuadro normativo completo (usos de suelo permitidos por zona y condiciones de edificacion: superficie predial minima, frente predial minimo, antejardin, rasantes) para las zonas H-1, H-2, EC y ZR, con firmas de aprobacion de la Seremi MINVU. Esto excede el criterio de 'plano sin cuadro normativo', por lo que se trata del instrumento normativo mismo (plano + ordenanza) del PRC de Santa Maria.",VISUAL,Ordenanzas Descargadas\1200 x\santa_maria_atribuciones_esenciales__PLANO REGULADOR COMUNAL 01.12.1982.pdf | descargas\santa_maria\busqueda_global\atribuciones_esenciales__PLANO REGULADOR COMUNAL 01.12.1982.pdf
santiago,01_dcto_secc_2da_n_c2_b05073,Ordenanzas ordenadas\santiago_01.Dcto-Secc-2da-N_C2_B05073.pdf,santiago_01.Dcto-Secc-2da-N_C2_B05073.pdf,4,0,4,ESCANEADO,MODIFICACION_PRC,SI,ALTA,"Decreto Secc. 2da de la Municipalidad de Santiago (02.07.2025) que resuelve el expediente de modificación al PRC de Santiago denominada 'Corrección de la Zonificación Especial, Actualización de Inmuebles de Conservación Histórica y otras modificaciones y actualizaciones del Texto de la Ordenanza Local', tras años de tramitación (acuerdos de Concejo, informes SEREMI, EAE). Es el acto que aprueba/promulga cambios normativos al PRC.",VISUAL,Ordenanzas Descargadas\1200 x\santiago_01.Dcto-Secc-2da-N%C2%B05073.pdf | Ordenanzas ordenadas\santiago_01.Dcto-Secc-2da-N_C2_B05073.pdf | descargas\santiago\proactiva_externa\01.Dcto-Secc-2da-N%C2%B05073.pdf
santiago,1370_promulga_acuerdo_no_235_de_2011_que_aprueba_enmienda_a_plan_regulador_comun,Ordenanzas Descargadas\1200 x\santiago_1370_promulga_acuerdo_no_235_de_2011_que_aprueba_enmienda_a_plan_regulador_comun__1370.pdf,santiago_1370_promulga_acuerdo_no_235_de_2011_que_aprueba_enmienda_a_plan_regulador_comun__1370.pdf,1,0,1,ESCANEADO,ENMIENDA_PRC,SI,ALTA,Nombre indica que promulga un acuerdo que aprueba una enmienda al PRC de Santiago.,NOMBRE,Ordenanzas Descargadas\1200 x\santiago_1370_promulga_acuerdo_no_235_de_2011_que_aprueba_enmienda_a_plan_regulador_comun__1370.pdf | descargas\santiago\diario_oficial\1370_promulga_acuerdo_no_235_de_2011_que_aprueba_enmienda_a_plan_regulador_comun__1370.pdf
santiago,138_modifica_el_plan_regulador_comunal_de_santiago,Ordenanzas ordenadas\OCR ok\santiago_138_modifica_el_plan_regulador_comunal_de_santiago__138.pdf,santiago_138_modifica_el_plan_regulador_comunal_de_santiago__138.pdf,5,5,0,TEXTO,MODIFICACION_PRC,SI,ALTA,"Decreto publicado en Diario Oficial que promulga una modificacion del PRC de Santiago con articulado sobre altura, agrupamiento y antejardin.",TEXTO,Ordenanzas Descargadas\1200 x\santiago_138_modifica_el_plan_regulador_comunal_de_santiago__138.pdf | Ordenanzas ordenadas\OCR ok\santiago_138_modifica_el_plan_regulador_comunal_de_santiago__138.pdf | descargas\santiago\diario_oficial\138_modifica_el_plan_regulador_comunal_de_santiago__138.pdf
santiago,1540_ratifica_aprobacion_del_plano_seccional_que_rectifica_los_limites_del_area,Ordenanzas Descargadas\1200 x\santiago_1540_ratifica_aprobacion_del_plano_seccional_que_rectifica_los_limites_del_area___DEC SECC 2da. 1540.pdf,santiago_1540_ratifica_aprobacion_del_plano_seccional_que_rectifica_los_limites_del_area___DEC SECC 2da. 1540.pdf,1,0,1,ESCANEADO,ENMIENDA_PRC,SI,ALTA,"Decreto municipal que ratifica una modificacion acotada (rectificacion de limites de un area verde proyectada) del Plan Regulador Comunal de Santiago, manteniendo la superficie afecta a utilidad publica. Es un cambio puntual al PRC, calza con la definicion de enmienda.",VISUAL,Ordenanzas Descargadas\1200 x\santiago_1540_ratifica_aprobacion_del_plano_seccional_que_rectifica_los_limites_del_area___DEC SECC 2da. 1540.pdf | descargas\santiago\diario_oficial\1540_ratifica_aprobacion_del_plano_seccional_que_rectifica_los_limites_del_area___DEC SECC 2da. 1540.pdf
santiago,1640_modificacion_al_plan_regulador_comunal_de_santiago_aprobado_por_resolucion,Ordenanzas ordenadas\santiago_1640_modificacion_al_plan_regulador_comunal_de_santiago_aprobado_por_resolucion___1640.pdf,santiago_1640_modificacion_al_plan_regulador_comunal_de_santiago_aprobado_por_resolucion___1640.pdf,36,0,36,ESCANEADO,MODIFICACION_PRC,SI,ALTA,"Nombre indica modificacion al PRC de Santiago aprobada por resolucion; 36 paginas, consistente con decreto de modificacion normativa.",NOMBRE,Ordenanzas Descargadas\1200 x\santiago_1640_modificacion_al_plan_regulador_comunal_de_santiago_aprobado_por_resolucion___1640.pdf | Ordenanzas ordenadas\santiago_1640_modificacion_al_plan_regulador_comunal_de_santiago_aprobado_por_resolucion___1640.pdf | descargas\santiago\diario_oficial\1640_modificacion_al_plan_regulador_comunal_de_santiago_aprobado_por_resolucion___1640.pdf
santiago,2450_establece_normas_urbanisticas_mediante_asignacion_de_zonas_del_plan_regulad,Ordenanzas ordenadas\santiago_2450_establece_normas_urbanisticas_mediante_asignacion_de_zonas_del_plan_regulad__2450.pdf,santiago_2450_establece_normas_urbanisticas_mediante_asignacion_de_zonas_del_plan_regulad__2450.pdf,34,0,34,ESCANEADO,MODIFICACION_PRC,SI,ALTA,"Nombre declara explicitamente 'establece normas urbanisticas mediante asignacion de zonas del plan regulador', documento normativo de 34 paginas.",NOMBRE,Ordenanzas Descargadas\1200 x\santiago_2450_establece_normas_urbanisticas_mediante_asignacion_de_zonas_del_plan_regulad__2450.pdf | Ordenanzas ordenadas\santiago_2450_establece_normas_urbanisticas_mediante_asignacion_de_zonas_del_plan_regulad__2450.pdf | descargas\santiago\diario_oficial\2450_establece_normas_urbanisticas_mediante_asignacion_de_zonas_del_plan_regulad__2450.pdf
santiago,2721_establece_normas_urbanisticas_mediante_la_asignacion_de_zonas_del_plan_regu,Ordenanzas ordenadas\santiago_2721_establece_normas_urbanisticas_mediante_la_asignacion_de_zonas_del_plan_regu__DEC SECC 2da. 2721.pdf,santiago_2721_establece_normas_urbanisticas_mediante_la_asignacion_de_zonas_del_plan_regu__DEC SECC 2da. 2721.pdf,10,0,10,ESCANEADO,MODIFICACION_PRC,SI,ALTA,Mismo patron que d1291: nombre declara 'establece normas urbanisticas mediante la asignacion de zonas del plan regulador'.,NOMBRE,Ordenanzas Descargadas\1200 x\santiago_2721_establece_normas_urbanisticas_mediante_la_asignacion_de_zonas_del_plan_regu__DEC SECC 2da. 2721.pdf | Ordenanzas ordenadas\santiago_2721_establece_normas_urbanisticas_mediante_la_asignacion_de_zonas_del_plan_regu__DEC SECC 2da. 2721.pdf | descargas\santiago\diario_oficial\2721_establece_normas_urbanisticas_mediante_la_asignacion_de_zonas_del_plan_regu__DEC SECC 2da. 2721.pdf
santiago,3202_modifica_el_plan_regulador_comunal_de_santiago,Ordenanzas ordenadas\santiago_3202_modifica_el_plan_regulador_comunal_de_santiago__3202.pdf,santiago_3202_modifica_el_plan_regulador_comunal_de_santiago__3202.pdf,4,0,4,ESCANEADO,MODIFICACION_PRC,SI,ALTA,Nombre indica explicitamente 'modifica el plan regulador comunal de Santiago'.,NOMBRE,Ordenanzas Descargadas\1200 x\santiago_3202_modifica_el_plan_regulador_comunal_de_santiago__3202.pdf | Ordenanzas ordenadas\santiago_3202_modifica_el_plan_regulador_comunal_de_santiago__3202.pdf | descargas\santiago\diario_oficial\3202_modifica_el_plan_regulador_comunal_de_santiago__3202.pdf
santiago,3344_decreto_alcaldicio_numero_3344_secc_2a_de_2018_promulga_modificacion_del_pl,Ordenanzas ordenadas\santiago_3344_decreto_alcaldicio_numero_3344_secc_2a_de_2018_promulga_modificacion_del_pl__3344.pdf,santiago_3344_decreto_alcaldicio_numero_3344_secc_2a_de_2018_promulga_modificacion_del_pl__3344.pdf,2,0,2,ESCANEADO,MODIFICACION_PRC,SI,ALTA,Decreto alcaldicio que segun su nombre 'promulga modificacion del plan regulador'.,NOMBRE,Ordenanzas Descargadas\1200 x\santiago_3344_decreto_alcaldicio_numero_3344_secc_2a_de_2018_promulga_modificacion_del_pl__3344.pdf | Ordenanzas ordenadas\santiago_3344_decreto_alcaldicio_numero_3344_secc_2a_de_2018_promulga_modificacion_del_pl__3344.pdf | descargas\santiago\diario_oficial\3344_decreto_alcaldicio_numero_3344_secc_2a_de_2018_promulga_modificacion_del_pl__3344.pdf
santiago,3345_promulgase_modificacion_plan_regulador,Ordenanzas ordenadas\santiago_3345_promulgase_modificacion_plan_regulador__3345.pdf,santiago_3345_promulgase_modificacion_plan_regulador__3345.pdf,6,0,6,ESCANEADO,MODIFICACION_PRC,SI,ALTA,Nombre 'promulgase modificacion plan regulador' es explicito y directo.,NOMBRE,Ordenanzas Descargadas\1200 x\santiago_3345_promulgase_modificacion_plan_regulador__3345.pdf | Ordenanzas ordenadas\santiago_3345_promulgase_modificacion_plan_regulador__3345.pdf | descargas\santiago\diario_oficial\3345_promulgase_modificacion_plan_regulador__3345.pdf
santiago,375_promulgase_la_modificacion_al_plan_regulador_de_la_comuna_de_santiago,Ordenanzas ordenadas\OCR ok\santiago_375_promulgase_la_modificacion_al_plan_regulador_de_la_comuna_de_santiago__dec secc 375.pdf,santiago_375_promulgase_la_modificacion_al_plan_regulador_de_la_comuna_de_santiago__dec secc 375.pdf,1,1,0,TEXTO,MODIFICACION_PRC,SI,ALTA,"Decreto publicado en Diario Oficial que promulga modificacion del PRC de Santiago, con reemplazo de planos y articulado.",TEXTO,Ordenanzas Descargadas\1200 x\santiago_375_promulgase_la_modificacion_al_plan_regulador_de_la_comuna_de_santiago__dec secc 375.pdf | Ordenanzas ordenadas\OCR ok\santiago_375_promulgase_la_modificacion_al_plan_regulador_de_la_comuna_de_santiago__dec secc 375.pdf | descargas\santiago\diario_oficial\375_promulgase_la_modificacion_al_plan_regulador_de_la_comuna_de_santiago__dec secc 375.pdf
santiago,4491_decreto_alcaldicio_numero_4491_secc_2a_de_2018_promulga_modificacion_del_pl,Ordenanzas ordenadas\santiago_4491_decreto_alcaldicio_numero_4491_secc_2a_de_2018_promulga_modificacion_del_pl__4491.pdf,santiago_4491_decreto_alcaldicio_numero_4491_secc_2a_de_2018_promulga_modificacion_del_pl__4491.pdf,35,0,35,ESCANEADO,MODIFICACION_PRC,SI,ALTA,"Decreto alcaldicio 4491 que 'promulga modificacion del plan regulador', 35 paginas consistentes con contenido normativo extenso.",NOMBRE,Ordenanzas Descargadas\1200 x\santiago_4491_decreto_alcaldicio_numero_4491_secc_2a_de_2018_promulga_modificacion_del_pl__4491.pdf | Ordenanzas ordenadas\santiago_4491_decreto_alcaldicio_numero_4491_secc_2a_de_2018_promulga_modificacion_del_pl__4491.pdf | descargas\santiago\diario_oficial\4491_decreto_alcaldicio_numero_4491_secc_2a_de_2018_promulga_modificacion_del_pl__4491.pdf
santiago,4_promulga_modificacion_al_plan_regulador_comunal_de_santiago,Ordenanzas ordenadas\santiago_4_promulga_modificacion_al_plan_regulador_comunal_de_santiago__Diario Oficial 14 enero 2014 v2.pdf,santiago_4_promulga_modificacion_al_plan_regulador_comunal_de_santiago__Diario Oficial 14 enero 2014 v2.pdf,19,0,19,ESCANEADO,MODIFICACION_PRC,SI,ALTA,"Nombre 'promulga modificacion al plan regulador comunal de Santiago', publicado en Diario Oficial de enero 2014.",NOMBRE,Ordenanzas Descargadas\1200 x\santiago_4_promulga_modificacion_al_plan_regulador_comunal_de_santiago__Diario Oficial 14 enero 2014 v2.pdf | Ordenanzas ordenadas\santiago_4_promulga_modificacion_al_plan_regulador_comunal_de_santiago__Diario Oficial 14 enero 2014 v2.pdf | descargas\santiago\diario_oficial\4_promulga_modificacion_al_plan_regulador_comunal_de_santiago__Diario Oficial 14 enero 2014 v2.pdf
santiago,5274_promulga_modificacion_del_plan_regulador_comunal_de_santiago,Ordenanzas ordenadas\OCR ok\santiago_5274_promulga_modificacion_del_plan_regulador_comunal_de_santiago__5274.pdf,santiago_5274_promulga_modificacion_del_plan_regulador_comunal_de_santiago__5274.pdf,16,16,0,TEXTO,MODIFICACION_PRC,SI,ALTA,Decreto publicado en Diario Oficial que promulga modificacion del PRC de Santiago (actualizacion y cambio de base cartografica).,TEXTO,Ordenanzas Descargadas\1200 x\santiago_5274_promulga_modificacion_del_plan_regulador_comunal_de_santiago__5274.pdf | Ordenanzas ordenadas\OCR ok\santiago_5274_promulga_modificacion_del_plan_regulador_comunal_de_santiago__5274.pdf | descargas\santiago\diario_oficial\5274_promulga_modificacion_del_plan_regulador_comunal_de_santiago__5274.pdf
santiago,5952_decreto_alcaldicio_numero_5952_secc_2a_de_2018_promulga_modificacion_del_pl,Ordenanzas ordenadas\OCR ok\santiago_5952_decreto_alcaldicio_numero_5952_secc_2a_de_2018_promulga_modificacion_del_pl__5952.pdf,santiago_5952_decreto_alcaldicio_numero_5952_secc_2a_de_2018_promulga_modificacion_del_pl__5952.pdf,4,4,0,TEXTO,MODIFICACION_PRC,SI,ALTA,Decreto publicado en Diario Oficial que promulga modificacion del PRC de Santiago para el Corredor Av. Diez de Julio Huamachuco.,TEXTO,Ordenanzas Descargadas\1200 x\santiago_5952_decreto_alcaldicio_numero_5952_secc_2a_de_2018_promulga_modificacion_del_pl__5952.pdf | Ordenanzas ordenadas\OCR ok\santiago_5952_decreto_alcaldicio_numero_5952_secc_2a_de_2018_promulga_modificacion_del_pl__5952.pdf | descargas\santiago\diario_oficial\5952_decreto_alcaldicio_numero_5952_secc_2a_de_2018_promulga_modificacion_del_pl__5952.pdf
santiago,decreto_promulgacion_n_c2_b0_6847,Ordenanzas ordenadas\santiago_Decreto-Promulgacion-N_C2_B0-6847.pdf,santiago_Decreto-Promulgacion-N_C2_B0-6847.pdf,2,0,2,ESCANEADO,MODIFICACION_PRC,SI,ALTA,"Decreto que literalmente 'PROMULGASE la modificacion del Plan Regulador Comunal de Santiago' e incluye un cuadro normativo completo (superficie de subdivision minima, coeficiente de ocupacion de suelo, coeficiente de constructibilidad, densidad maxima, sistema de agrupamiento, altura maxima de edificacion) para el nuevo Sector Especial D11 'Poblacion Centenario'. Coincide exactamente con MODIFICACION_PRC.",VISUAL,Ordenanzas Descargadas\1200 x\santiago_Decreto-Promulgacion-N%C2%B0-6847.pdf | Ordenanzas ordenadas\santiago_Decreto-Promulgacion-N_C2_B0-6847.pdf | descargas\santiago\proactiva_externa\Decreto-Promulgacion-N%C2%B0-6847.pdf
santiago,memoria_explicativa,Ordenanzas ordenadas\OCR ok\santiago_Memoria-Explicativa.pdf,santiago_Memoria-Explicativa.pdf,43,32,10,MIXTO,MODIFICACION_PRC,SI,MEDIA,"Memoria explicativa de la modificacion Ajuste de Normas Urbanisticas Poblacion Centenario (misma modificacion de d0982/d0983), con multiples menciones de normas urbanisticas y densidad; documento MIXTO, no descartar por tablas no visibles.",TEXTO,Ordenanzas Descargadas\1200 x\santiago_Memoria-Explicativa.pdf | Ordenanzas ordenadas\OCR ok\santiago_Memoria-Explicativa.pdf | descargas\santiago\proactiva_externa\Memoria-Explicativa.pdf
santiago,publicacion_diario_oficial_02_de_diciembre_2021,Ordenanzas ordenadas\OCR ok\santiago_Publicacion-Diario-Oficial-02-de-diciembre-2021.pdf,santiago_Publicacion-Diario-Oficial-02-de-diciembre-2021.pdf,2,2,0,TEXTO,MODIFICACION_PRC,SI,ALTA,"Publicacion en Diario Oficial que promulga la modificacion Ajuste de Normas Urbanisticas Poblacion Centenario, con senales de constructibilidad, ocupacion de suelo, altura y densidad.",TEXTO,Ordenanzas Descargadas\1200 x\santiago_Publicacion-Diario-Oficial-02-de-diciembre-2021.pdf | Ordenanzas ordenadas\OCR ok\santiago_Publicacion-Diario-Oficial-02-de-diciembre-2021.pdf | descargas\santiago\proactiva_externa\Publicacion-Diario-Oficial-02-de-diciembre-2021.pdf
santiago,texto_aprobatorio,Ordenanzas ordenadas\OCR ok\santiago_Texto-aprobatorio.pdf,santiago_Texto-aprobatorio.pdf,2,1,0,TEXTO,MODIFICACION_PRC,SI,ALTA,"Texto aprobatorio de la modificacion Poblacion Centenario, incluye tabla normativa completa (COS, coeficiente de constructibilidad, densidad, sistema de agrupamiento) para el nuevo Sector Especial D11.",TEXTO,Ordenanzas Descargadas\1200 x\santiago_Texto-aprobatorio.pdf | Ordenanzas ordenadas\OCR ok\santiago_Texto-aprobatorio.pdf | descargas\santiago\proactiva_externa\Texto-aprobatorio.pdf
santo_domingo,decreto_alcaldicio_ordenanza_plan_regulador,Ordenanzas ordenadas\OCR ok\santo_domingo_decreto_alcaldicio_ordenanza_plan_regulador__descarga-12-ordenanza-PRC-Sto.-Dgo.ACTUALIZADA.pdf,santo_domingo_decreto_alcaldicio_ordenanza_plan_regulador__descarga-12-ordenanza-PRC-Sto.-Dgo.ACTUALIZADA.pdf,54,54,0,TEXTO,ORDENANZA_PRC,SI,ALTA,"Texto completo visible: 'Ordenanza del Plan Regulador de Santo Domingo' con articulado de zonificacion, usos y condiciones de edificacion.",TEXTO,Ordenanzas Descargadas\1200 x\santo_domingo_decreto_alcaldicio_ordenanza_plan_regulador__descarga-12-ordenanza-PRC-Sto.-Dgo.ACTUALIZADA.pdf | Ordenanzas ordenadas\OCR ok\santo_domingo_decreto_alcaldicio_ordenanza_plan_regulador__descarga-12-ordenanza-PRC-Sto.-Dgo.ACTUALIZADA.pdf | descargas\santo_domingo\ordenanzas_vigentes\decreto_alcaldicio_ordenanza_plan_regulador__descarga-12-ordenanza-PRC-Sto.-Dgo.ACTUALIZADA.pdf
sierra_gorda,3_aprueba_modificacion_del_plan_regulador_comunal_de_sierra_gorda,Ordenanzas ordenadas\OCR ok\sierra_gorda_3_aprueba_modificacion_del_plan_regulador_comunal_de_sierra_gorda__Exportar.pdf,sierra_gorda_3_aprueba_modificacion_del_plan_regulador_comunal_de_sierra_gorda__Exportar.pdf,46,21,20,MIXTO,MODIFICACION_PRC,SI,ALTA,"Resolucion oficial (BCN) que aprueba modificacion del PRC de Sierra Gorda; texto trae zonificacion, usos de suelo y codigo de zona ZUS.",TEXTO,Ordenanzas Descargadas\1200 x\sierra_gorda_3_aprueba_modificacion_del_plan_regulador_comunal_de_sierra_gorda__Exportar.pdf | Ordenanzas ordenadas\OCR ok\sierra_gorda_3_aprueba_modificacion_del_plan_regulador_comunal_de_sierra_gorda__Exportar.pdf | descargas\sierra_gorda\diario_oficial\3_aprueba_modificacion_del_plan_regulador_comunal_de_sierra_gorda__Exportar.pdf
sierra_gorda,acuerdo_171_modificacion_plano_regulador_de_la_comuna_de_sierra_gorda,Ordenanzas Descargadas\1200 x\sierra_gorda_acuerdo_171_modificacion_plano_regulador_de_la_comuna_de_sierra_gorda__ACUERDO%20171-2017.pdf,sierra_gorda_acuerdo_171_modificacion_plano_regulador_de_la_comuna_de_sierra_gorda__ACUERDO%20171-2017.pdf,1,0,1,ESCANEADO,MODIFICACION_PRC,SI,ALTA,"Certificado de Acuerdo N171/2017 de la Secretaria Municipal de Sierra Gorda que certifica que el Concejo Municipal APROBO la Modificacion plano regulador de la comuna en sesion del 28-nov-2017. Es el acto que aprueba la modificacion (aunque no se ven coeficientes, el cuerpo normativo suele venir en anexo, segun regla del prompt).",VISUAL,Ordenanzas Descargadas\1200 x\sierra_gorda_acuerdo_171_modificacion_plano_regulador_de_la_comuna_de_sierra_gorda__ACUERDO%20171-2017.pdf | descargas\sierra_gorda\busqueda_global\acuerdo_171_modificacion_plano_regulador_de_la_comuna_de_sierra_gorda__ACUERDO%20171-2017.pdf
sierra_gorda,ordenanza_ordenanza_del_plan_regulador_de_la_comuna_de_sierra_gorda,Ordenanzas ordenadas\OCR ok\sierra_gorda_ordenanza_ordenanza_del_plan_regulador_de_la_comuna_de_sierra_gorda__Ordenanza_Plan_Regulador_Sierra_Gorda_2001.pdf,sierra_gorda_ordenanza_ordenanza_del_plan_regulador_de_la_comuna_de_sierra_gorda__Ordenanza_Plan_Regulador_Sierra_Gorda_2001.pdf,55,52,0,TEXTO,ORDENANZA_PRC,SI,ALTA,"Texto completo de la ordenanza local del PRC de Sierra Gorda con articulado, zonificacion y usos de suelo.",TEXTO,Ordenanzas Descargadas\1200 x\sierra_gorda_ordenanza_ordenanza_del_plan_regulador_de_la_comuna_de_sierra_gorda__Ordenanza_Plan_Regulador_Sierra_Gorda_2001.pdf | Ordenanzas ordenadas\OCR ok\sierra_gorda_ordenanza_ordenanza_del_plan_regulador_de_la_comuna_de_sierra_gorda__Ordenanza_Plan_Regulador_Sierra_Gorda_2001.pdf | descargas\sierra_gorda\ordenanzas_vigentes\ordenanza_ordenanza_del_plan_regulador_de_la_comuna_de_sierra_gorda__Ordenanza_Plan_Regulador_Sierra_Gorda_2001.pdf
talagante,1146_aprueba_modificacion_n_3_al_plan_regulador_comunal_de_talagante,Ordenanzas ordenadas\OCR ok\talagante_1146_aprueba_modificacion_n_3_al_plan_regulador_comunal_de_talagante__Exportar.pdf,talagante_1146_aprueba_modificacion_n_3_al_plan_regulador_comunal_de_talagante__Exportar.pdf,5,5,0,TEXTO,MODIFICACION_PRC,SI,ALTA,"Decreto que aprueba Modificacion N3 al PRC de Talagante, con senales de constructibilidad, altura, agrupamiento y usos de suelo.",TEXTO,Ordenanzas Descargadas\1200 x\talagante_1146_aprueba_modificacion_n_3_al_plan_regulador_comunal_de_talagante__Exportar.pdf | Ordenanzas ordenadas\OCR ok\talagante_1146_aprueba_modificacion_n_3_al_plan_regulador_comunal_de_talagante__Exportar.pdf | descargas\talagante\diario_oficial\1146_aprueba_modificacion_n_3_al_plan_regulador_comunal_de_talagante__Exportar.pdf
